"3686","4","6"
"3687","4","6"
"3688","4,4","6,11"
"3689","4","6"
"3690","2,2,3,4,6,6","1,2,20,23,27,28"
"3691","2,2,6","1,2,33"
"3692","2,6,6","1,25,28"
"3693","2,6","1,28"
"3694","2,6,6","1,27,28"
"3695","2,6,6","1,27,28"
"3696","2,6,6","1,27,28"
"3697","2,6","1,28"
"3698","2,6","1,28"
"3699","2,6","1,28"
"3700","2,6","1,28"
"3701","2,6","1,28"
"3702","3","16"
"3703","2,6","1,28"
"3704","1,2,2,6","50,1,4,28"
"3705","2","4"
"3706","6","31"
"3707","2,6","1,32"
"3708","2,6","1,32"
"3709","2,6","1,32"
"3710","2,6","1,32"
"3711","2,6","1,32"
"3712","1,2,6,6","50,1,27,28"
"3713","3","14"
"3714","3","14"
"3715","1,3","50,16"
"3716","6,6","23,28"
"3717","6","31"
"3718","6,7","28,39"
"3719","2,3,3","3,18,20"
"3720","2","4"
"3721","2","4"
"3722","2,6","4,32"
"3723","2,2,4","2,33,11"
"3724","4,4","6,11"
"3725","4,4","6,7"
"3726","4,4","6,13"
"3727","4,4","6,13"
"3728","4","6"
"3729","4","6"
"3730","4","6"
"3731","4,4","6,13"
"3732","4,4","6,11"
"3733","4,4","6,11"
"3734","2,3","3,18"
"3735","2,6","1,32"
"3736","2,3","3,18"
"3737","1,2,2,2,3,6,6","50,1,3,4,18,27,28"
"3738","2,3","3,18"
"3739","1,2,2,2,3,6,6","50,1,3,4,18,27,28"
"3740","1,2,2,2,2,3,6,6","50,1,3,4,5,18,27,28"
"3741","2,6,6,7","1,27,28,44"
"3742","2,2,2","1,3,5"
"3743","6","23"
"3744","6,6","27,28"
"3745","6","23"
"3746","6","23"
"3747","6,6","23,24"
"3748","2,6","4,32"
"3749","6","23"
"3750","6","23"
"3751","6","23"
"3752","2,6","4,32"
"3753","6","23"
"3754","6","23"
"3755","6","23"
"3756","2,2","1,4"
"3757","6","23"
"3758","6","28"
"3759","6,6","28,36"
"3760","2,6","1,28"
"3761","3","20"
"3762","2,6","1,32"
"3763","6,6,7,7,7,7","27,28,39,40,41,44"
"3764","4,4","6,11"
"3765","4,4","6,11"
"3766","4","6"
"3767","4","6"
"3768","4","6"
"3769","4,4","6,13"
"3770","4","6"
"3771","4","6"
"3772","4,4","6,11"
"3773","4,4","6,11"
"3774","2,3,6","1,21,32"
"3775","2,6,6","1,27,28"
"3776","1,8","45,51"
"3777","1,2,6,6,7,7,7,7","50,5,27,28,39,40,41,44"
"3778","2,6,6","1,27,28"
"3779","6","23"
"3780","6","23"
"3781","1,2,6,6,7,7,7,7","50,5,27,28,39,40,41,44"
"3782","2,6","1,32"
"3783","2,6","1,32"
"3784","2,6","1,32"
"3785","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3786","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3787","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3788","2,6,6","1,24,28"
"3789","6,6,7,7","27,28,39,44"
"3790","6,6,7,7","27,28,39,44"
"3791","6,6,7,7","27,28,39,44"
"3792","2,6,6","1,27,28"
"3793","6,6,7,7,7","27,28,39,43,44"
"3794","6,6,7,7","27,28,39,44"
"3795","6,6,7,7","27,28,39,44"
"3796","6,6,7,7,7","27,28,39,43,44"
"3797","6,6,7,7,7","27,28,39,43,44"
"3798","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3799","2,6","1,32"
"3800","3","14"
"3801","3","14"
"3802","8","51"
"3803","8","52"
"3804","8","51"
"3805","8","53"
"3806","8","57"
"3807","8","51"
"3808","8","51"
"3809","8","51"
"3810","8","51"
"3811","8","51"
"3812","3","20"
"3813","2,3","4,20"
"3814","2,3","4,20"
"3815","2,3","4,20"
"3816","3","20"
"3817","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3818","3","14"
"3819","6,6,6","23,27,28"
"3820","6","23"
"3821","6","23"
"3822","6","23"
"3823","6","23"
"3824","6","23"
"3825","6","23"
"3826","6","23"
"3827","6","23"
"3828","6","23"
"3829","6","23"
"3830","6","23"
"3831","4","6"
"3832","4,4","6,13"
"3833","4","6"
"3834","4,4","6,13"
"3835","4,4","6,13"
"3836","4,4","6,13"
"3837","4","6"
"3838","4","6"
"3839","4,4","6,13"
"3840","4","6"
"3841","2,3","1,18"
"3842","2,2","1,4,"
"3843","2,6","4,32"
"3844","2","4"
"3845","6,6","28,36"
"3846","2","3"
"3847","3,6","20,35"
"3848","2","4"
"3849","2","4"
"3850","2","4"
"3851","2","4"
"3852","1,6,6","50,27,28"
"3853","2,6","4,32"
"3854","1","45"
"3855","3,6,6","20,27,28"
"3856","2","4"
"3857","2","4"
"3858","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3859","2,6","1,32"
"3860","2,6","1,32"
"3861","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3862","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3863","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3864","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3865","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3866","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3867","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3868","3","14"
"3869","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3870","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3871","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3872","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3873","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3874","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3875","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3876","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3877","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3878","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3879","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3880","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3881","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3882","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3883","6","27"
"3884","1,2,6,6,7,7,7,7,7","50,5,27,28,39,40,41,43,44"
"3885","2","4"
"3886","3","14"
"3887","6,6,7,7","27,28,39,44"
"3888","6,6,7,7","27,28,39,44"
"3889","6,6,7,7","27,28,39,44"
"3890","6,6,7,7","27,28,39,44"
"3891","6,6,7,7","27,28,39,44"
"3892","6,6,7,7","27,28,39,44"
"3893","6,6,7,7","27,28,39,44"
"3894","6,6,7,7","27,28,39,44"
"3895","2,6,6","1,27,28"
"3896","3","20"
"3897","2,6,6","1,27,28"
"3898","2,3","4,20"
"3899","2,3","4,20"
"3900","2,3","4,20"
"3901","2,3","4,20"
"3902","2,3","4,20"
"3903","2,3","4,20"
"3904","2,2,3","1,3,20"
"3905","2,6","1,28"
"3906","2,3","3,20"
"3907","2,6","1,32"
"3908","2,3","3,20"
"3909","2,6,6","1,25,28"
"3910","2,3","3,20"
"3911","2,3","3,20"
"3912","2,3","3,20"
"3913","2,3","3,20"
"3914","2,3","3,20"
"3915","2,3","3,20"
"3916","2,2,3","1,3,20"
"3917","2,2,7,7,7","1,5,40,43,44"
"3918","2,3","3,20"
"3919","2,4,6","2,11,33"
"3920","6,6,7,7","27,28,39,44"
"3921","1,2,3,6,6","50,1,18,27,28"
"3922","3,6,6","18,27,28"
"3923","1","45"
"3924","2,2","1,4"
"3925","2,2,3,6,6","1,3,20,27,28"
"3926","1,2,6","50,1,24"
"3927","2,6,6","1,27,28"
"3928","6","23"
"3929","6","23"
"3930","6","23"
"3931","6","23"
"3932","6","23"
"3933","6","23"
"3934","6","23"
"3935","2,2,3,6,6","1,3,20,27,28"
"3936","2,2,6,6,6","1,2,27,28,33"
"3937","2,6,6","1,25,28"
"3938","2,3","3,20"
"3939","2,2,3","1,3,20"
"3940","6,6,7,7","27,28,39,44"
"3941","1","45"
"3942","2,2,3,6,6","1,3,20,27,28"
"3943","2,2,3,6,6","1,3,20,27,28"
"3944","2,2,3,6,6","1,3,20,27,28"
"3945","2,2,3,6,6","1,3,20,27,28"
"3946","2","3"
"3947","4,4","6,11"
"3948","2,2,3","1,3,20"
"3949","2,2,3,4","2,4,20,11"
"3950","2,6","1,32"
"3951","2,6","1,32"
"3952","2,6","1,32"
"3953","6,6,7,7","27,28,39,44"
"3954","6,6,7,7,7,7","27,28,39,40,41,44"
"3955","6,6,7,7","27,28,39,44"
"3956","6,6,7,7","27,28,39,44"
"3957","4,4","6,7"
"3958","4,4","6,11"
"3959","4,4","6,13"
"3960","4,4","6,11"
"3961","4","6"
"3962","4,4","6,13"
"3963","4,4","6,7"
"3964","4","6"
"3965","4","6"
"3966","4,4","6,7"
"3967","6,6,7,7,7,7","27,28,39,40,41,44"
"3968","6,6,7,7,8","27,28,40,44,51"
"3969","6,6,7,7,8","27,28,40,44,51"
"3970","2,6","4,32"
"3971","2,6","1,32"
"3972","2,2","1,4"
"3973","2,6","1,32"
"3974","2,6","1,32"
"3975","2,6","1,32"
"3976","2,6,6","1,25,28"
"3977","2,6","4,31"
"3978","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3979","2","1"
"3980","2,6","1,32"
"3981","6","32"
"3982","2,6,6","1,27,28"
"3983","6,6,7,7,7,7,7,8","27,28,39,40,41,43,44,51"
"3984","2,2,3,6,6","1,4,20,27,28"
"3985","6,6,7,7,7,7,7,8","27,28,39,40,41,43,44,51"
"3986","2","1"
"3987","6,7,7","28,43,44"
"3988","2,2,3,6,6","1,4,20,27,28"
"3989","2,2,3,6,6","1,4,20,27,28"
"3990","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3991","6,6,7,7,8","27,28,40,44,51"
"3992","6,6,7,7","27,28,40,44"
"3993","6,6","27,28"
"3994","1,6,6,7,7","50,27,28,40,44"
"3995","2,3,6,6","1,30,27,28"
"3996","4,4","6,11"
"3997","4,4","6,11"
"3998","4,4","6,11"
"3999","2,2,3,6,6","1,4,20,27,28"
"4000","1,2,2","50,1,4"
"4001","3","20"
"4002","3","20"
"4003","2,6,6","2,27,28"
"4004","2,6,6","2,27,28"
"4005","6,6","24,26"
"4006","2,6","2,33"
"4007","2,2,3","1,3,20"
"4008","2,6","1,32"
"4009","6","35"
"4010","6","35"
"4011","4","13"
"4012","4","11"
"4013","4","6"
"4014","4","6"
"4015","4","6"
"4016","4","11"
"4017","4","11"
"4018","4","6"
"4019","4","11"
"4020","4","6"
"4021","3","14"
"4022","1","45"
"4023","2,6,6","1,27,28"
"4024","2,6","1,32"
"4025","3","14"
"4026","1,4","45,11"
"4027","1,6,6,7,7","50,27,28,40,44"
"4028","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4029","3","14"
"4030","2,6","1,32"
"4031","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4032","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4033","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4034","6,6","27,28"
"4035","6,6,7,7","27,28,39,44"
"4036","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4037","6,6,7,7","27,28,39,44"
"4038","6,6,7,7","27,28,39,44"
"4039","6,6,7,7","27,28,39,44"
"4040","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4041","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4042","6,6,7,7","27,28,39,44"
"4043","2,6,6","1,27,28"
"4044","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4045","2,3","3,28"
"4046","6","32"
"4047","2,6","1,32"
"4048","2,6","1,32"
"4049","2,6","1,32"
"4050","8","51"
"4051","8","51"
"4052","8","51"
"4053","8","51"
"4054","8","51"
"4055","8","51"
"4056","1,44,","45,6,11"
"4057","2,6,6","1,25,28"
"4058","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4059","6","23"
"4060","6","23"
"4061","6","23"
"4062","6","23"
"4063","6","23"
"4064","4,4","6,13"
"4065","4,4","6,11"
"4066","4,4","6,11"
"4067","4,4","6,11"
"4068","4","6"
"4069","4,4","6,11"
"4070","4","6"
"4071","4","6"
"4072","4,4","6,11"
"4073","4","6"
"4074","2,3,2","3,14,1"
"4075","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4076","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4077","3","20"
"4078","6,6,7,7","27,28,39,44"
"4079","2,3","3,20"
"4080","2,6,6","1,27,28"
"4081","2","4"
"4082","2,6","1,32"
"4083","2,2","2,33"
"4084","3","14"
"4085","3,6,6","20,27,28"
"4086","3","20"
"4087","6,6,7,7,7,7","27,28,39,40,41,44"
"4088","2,2,3","1,3,20"
"4089","2,6,6","1,27,28"
"4090","6,6","24,26"
"4091","2,6","1,32"
"4092","6,6,7,7,7,7","27,28,39,40,41,44"
"4093","2,6,6,7","1,27,28,44"
"4094","8","51"
"4095","8","51"
"4096","8","53"
"4097","7,8","45,51"
"4098","8","51"
"4099","8","51"
"4100","2","4"
"4101","2","4"
"4102","2","4"
"4103","6","23"
"4104","6","23"
"4105","6","23"
"4106","4","6"
"4107","4","6"
"4108","4","6"
"4109","4,4","6,11"
"4110","4","6"
"4111","4","6"
"4112","4,4","6,11"
"4113","4","6"
"4114","4","6"
"4115","4,4","6,11"
"4116","2,2,3","1,3,20"
"4117","2,6,6","1,27,28"
"4118","2,6,6","1,27,28"
"4119","2,6,6","1,27,28"
"4120","2,6,6","1,27,28"
"4121","2,6,6","1,27,28"
"4122","2,6","4,32"
"4123","2,2","4,5"
"4124","1,2,2","50,2,5"
"4125","2,6,6","1,27,28"
"4126","2,6,6","1,27,28"
"4127","2,2,2,6","1,3,4,31"
"4128","2,6","1,32"
"4129","6","31"
"4130","2,6,6","1,25,28"
"4131","3","20"
"4132","2,6","1,32"
"4133","2,6","1,32"
"4134","2,6","1,32"
"4135","2,6","1,32"
"4136","2,6","1,32"
"4137","3,6,6","20,27,28"
"4138","2,6","1,32"
"4139","6,7,7,7,7","27,38,39,41,44"
"4140","2,6,6","1,27,28"
"4141","1,2,2","50,2,5"
"4142","2,6","4,32"
"4143","1,2,2","50,2,5"
"4144","2","4"
"4145","6","31"
"4146","6","31"
"4147","3","20"
"4148","1,7","49,44"
"4149","2","4"
"4150","2,6,6","1,27,28"
"4151","2","4"
"4152","2,3","4,20"
"4153","2","4"
"4154","2,6","1,32"
"4155","2,6","4,31"
"4156","2,6","4,31"
"4157","2,6","4,31"
"4158","1,2,2,7","50,1,5,39"
"4159","2,6,6","1,27,28"
"4160","3,6,6,7","20,27,28,38"
"4161","6,6,7,7,7,7","27,28,39,40,41,44"
"4162","6,6,7,7,7,7","27,28,39,40,41,44"
"4163","6,6,7,7,7,7","27,28,39,40,41,44"
"4164","6,6,7,7,7,7","27,28,39,40,41,44"
"4165","8","51"
"4166","8","51"
"4167","8","51"
"4168","8","51"
"4169","8","51"
"4170","8","51"
"4171","8","51"
"4172","8","51"
"4173","4,4","6,13"
"4174","4,4","6,11"
"4175","4","6"
"4176","4,4","6,11"
"4177","4","6"
"4178","4","6"
"4179","4,4","6,11"
"4180","4","6"
"4181","4","6"
"4182","4,4","6,13"
"4183","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4184","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4185","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4186","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"4187","2,6","1,32"
"4188","2,4","4,11"
"4189","1,2,3","50,1,17"
"4190","2,6","1,32"
"4191","3","13"
"4192","6,6,3,7,7,7,7,7","27,28,14,39,40,41,43,44"
"4193","7,8","44,51"
"4194","3","13"
"4195","6,7","32,44"
"4196","2,6,6","1,31,32"
"4197","2,6","1,32"
"4198","2,6","1,32"
"4199","2,2,2,6","1,3,4,31"
"4200","2,6,6","1,25,28"
"4201","2,4","3,16"
"4202","2,4","3,16"
"4203","2,6","1,32"
"4204","2,6,6","1,27,28"
"4205","2,3","4,20"
"4206","2,4","3,16"
"4207","2,4","3,16"
"4208","2,6,6","1,27,28"
"4209","2","4"
"4210","2,3","3,28"
"4211","2,3","4,20"
"4212","2,6","1,32"
"4213","2,6","1,32"
"4214","2,6","1,32"
"4215","2,6","1,32"
"4216","2,6","1,32"
"4217","2,6","1,32"
"4218","2,6","1,32"
"4219","3","20"
"4220","3,6,6","20,27,28"
"4221","2,2,3,6","2,4,20,33"
"4222","3,6,6","18,27,28"
"4223","3,6,6","18,27,28"
"4224","3,6,6","18,27,28"
"4225","2,4,6","2,11,33"
"4226","2,2,2","1,3,5"
"4227","2,6","4,32"
"4228","6,6,7,7,7","27,28,39,43,44"
"4229","3,6,7","14,28,44"
"4230","6,6,6","22,27,28"
"4231","6,6,6","22,27,28"
"4232","2,6,6","1,27,28"
"4233","2,6,6","1,27,28"
"4234","2,6,6","1,27,28"
"4235","2,6,6","1,27,28"
"4236","2,6,6","1,27,28"
"4237","2,6,6","1,27,28"
"4238","3,6,6","20,27,28"
"4239","3,6,6","18,27,28"
"4240","3,6,6","18,27,28"
"4241","1","45"
"4242","1,3","45,14"
"4243","1,3","45,14"
"4244","1,3","45,14"
"4245","1,3","45,14"
"4246","1,3","45,14"
"4247","1,3","45,14"
"4248","4,4","6,11"
"4249","4,4","6,11"
"4250","4,4","6,13"
"4251","4,4","6,11"
"4252","4,4","6,13"
"4253","4,4","6,13"
"4254","4,4","6,11"
"4255","4,4","6,11"
"4256","4,4","6,13"
"4257","4","6"
"4258","2,3,2","3,14,1"
"4259","2,6","1,32"
"4260","1,1,2,6,6,7","45,50,5,27,28,44"
"4261","2","1"
"4262","6","31"
"4263","6","32"
"4264","2,6","1,32"
"4265","2,6,6","1,25,28"
"4266","2,3","3,28"
"4267","2,6","1,28"
"4268","2,2,3","1,3,16"
"4269","2,6","1,32"
"4270","6","32"
"4271","6","32"
"4272","2,6","1,32"
"4273","2,6","1,32"
"4274","2,6","1,32"
"4275","2,2","1,4"
"4276","6","31"
"4277","2,6","4,32"
"4278","2,2","1,4"
"4279","2,2,6","1,4,32"
"4280","3,6,6","20,27,28"
"4281","2,6,6","1,25,28"
"4282","2,2","2,33"
"4283","2","3"
"4284","2","4"
"4285","2,6,6","1,27,28"
"4286","2,6,6","1,23,27"
"4287","6","26"
"4288","2,3,6,6","2,20,27,28"
"4289","2","4"
"4290","2,6,6,7,7","1,22,28,39,44"
"4291","2,6,6,7,7","1,22,28,39,44"
"4292","2,6,6,7,7","1,22,28,39,44"
"4293","4,4","6,11"
"4294","1","45"
"4295","4","6"
"4296","4","6"
"4297","4","6"
"4298","4","6"
"4299","4","6"
"4300","4,6","6,23"
"4301","4","6"
"4302","4,4","6,11"
"4303","2,6,6,7,7","1,27,28,39,44"
"4304","6,6,7,7","27,28,39,44"
"4305","6,6,7,7","27,28,39,44"
"4306","3,6,6,7,7","14,27,28,39,44"
"4307","1,3","51,20"
"4308","1,3","51,20"
"4309","1,3","51,20"
"4310","1,3","51,20"
"4311","6","28"
"4312","1,2","52,1"
"4313","1,7","51,44"
"4314","1,7","51,44"
"4315","1,6,6,7,7","51,27,28,39,44"
"4316","1,2","51,1"
"4317","2","1"
"4318","2","1"
"4319","2","1"
"4320","4","6"
"4321","4,4","6,11"
"4322","4","6"
"4323","4,4","6,11"
"4324","4","6"
"4325","4,4","6,13"
"4326","4","6"
"4327","4","6"
"4328","4,4","6,11"
"4329","4","6"
"4330","2,6","1,28"
"4331","8","51"
"4332","8","51"
"4333","8","51"
"4334","8","51"
"4335","8","51"
"4336","8","51"
"4337","8","51"
"4338","8","51"
"4339","8","51"
"4340","8","51"
"4341","6","23"
"4342","6","23"
"4343","6","23"
"4344","6","23"
"4345","6","23"
"4346","6,8","28,51"
"4347","6","23"
"4348","1,2","51,1"
"4349","1,2","1,51"
"4350",,
"4351","7","61"
"4352","7","61"
"4353","7","61"
"4354","7","61"
"4355","7","61"
"4356","7","61"
"4357","7","61"
"4358","7","61"
"4359","7","61"
"4360","7","61"
"4361","7","61"
"4362","7","61"
"4363","7","61"
"4364","7","61"
"4365","7","61"
"4366","7","61"
"4367","7","61"
"4368","7","61"
"4369","7","61"
"4370","7","61"
"4371","7","61"
"4372","7","61"
"4373","7","61"
"4374","7","61"
"4375","7","61"
"4376","7","61"
"4377","7","61"
"4378","7","61"
"4379","7","61"
"4380","7","61"
"4381","7","61"
"4382","7","61"
"4383","7","61"
"4384","7","61"
"4385","7","61"
"4386","7","61"
"4387","7","61"
"4388","7","61"
"4389","7","61"
"4390","7","61"
"4391","7","61"
"4392","7","61"
"4393","7","61"
"4394","7","61"
"4395","7","61"
"4396","7","61"
"4397","7","61"
"4398","7","61"
"4399","7","61"
"4400","7","61"
"4401","7","61"
"4402","7","61"
"4403","7","61"
"4404","7","61"
"4405","7","61"
"4406","7","61"
"4407","7","61"
"4408","7","61"
"4409","7","61"
"4410","7","61"
"4411","7","61"
"4412","7","61"
"4413","7","61"
"4414","7","61"
"4415","7","61"
"4416","7","61"
"4417","7","61"
"4418","7","61"
"4419","7","61"
"4420","7","61"
"4421","7","61"
"4422","7","61"
"4423","7","61"
"4424","7","61"
"4425","7","61"
"4426","7","61"
"4427","7","61"
"4428","7","61"
"4429","7","61"
"4430","7","61"
"4431","7","61"
"4432","7","61"
"4433","7","61"
"4434","7","61"
"4435","7","61"
"4436","7","61"
"4437","7","61"
"4438","7","61"
"4439","7","61"
"4440","7","61"
"4441","7","61"
"4442","7","61"
"4443","7","61"
"4444","7","61"
"4445","7","61"
"4446","7","61"
"4447","7","61"
"4448","7","61"
"4449","7","61"
"4450","7","61"
"4451","7","61"
"4452","7","61"
"4453","7","61"
"4454","7","61"
"4455","7","61"
"4456","7","61"
"4457","7","61"
"4458","7","61"
"4459","7","61"
"4460","7","61"
"4461","7","61"
"4462","0","0"
"4463","0","0"
"4464","0","0"
"4465","0","0"
"4466","0","0"
"4467","0","0"
"4468","0","0"
"4469","0","0"
"4470","0","0"
"4471","0","0"
"4472","0","0"
"4473","0","0"
"4474","0","0"
"4475","0","0"
"4476","0","0"
"4477","0","0"
"4478","0","0"
"4479","0","0"
"4480","0","0"
"4481","0","0"
"4482","0","0"
"4483","0","0"
"4484","0","0"
"4485","0","0"
"4486","0","0"
"4487","0","0"
"4488","0","0"
"4489","0","0"
"4490","0","0"
"4491","0","0"
"4492","0","0"
"4493","0","0"
"4494","0","0"
"4495","0","0"
"4496","0","0"
"4497","0","0"
"4498","0","0"
"4499","0","0"
"4500","0","0"
"4501","0","0"
"4502","0","0"
"4503","0","0"
"4504","0","0"
"4505","0","0"
"4506","0","0"
"4507","0","0"
"4508","0","0"
"4509","0","0"
"4510","0","0"
"4511","0","0"
"4512","0","0"
"4513","0","0"
"4514","0","0"
"4515","0","0"
"4516","0","0"
"4517","0","0"
"4518","0","0"
"4519","0","0"
"4520","0","0"
"4521","0","0"
"4522","0","0"
"4523","0","0"
"4524","0","0"
"4525","0","0"
"4526","0","0"
"4527","0","0"
"4528","0","0"
"4529","0","0"
"4530","0","0"
"4531","0","0"
"4532","0","0"
"4533","0","0"
"4534","0","0"
"4535","0","0"
"4536","0","0"
"4537","0","0"
"4538","0","0"
"4539","0","0"
"4540","0","0"
"4541","0","0"
"4542","0","0"
"4543","0","0"
"4544","0","0"
"4545","0","0"
"4546","0","0"
"4547","0","0"
"4548","0","0"
"4549","0","0"
"4550","0","0"
"4551","0","0"
"4552","0","0"
"4553","0","0"
"4554","0","0"
"4555","0","0"
"4556","0","0"
"4557","0","0"
"4558","0","0"
"4559","0","0"
"4560","0","0"
"4561","0","0"
"4562","0","0"
"4563","0","0"
"4564","0","0"
"4565","0","0"
"4566","0","0"
"4567","0","0"
"4568","0","0"
"4569","0","0"
"4570","0","0"
"4571","0","0"
"4572","0","0"
"4573","0","0"
"4574","0","0"
"4575","0","0"
"4576","0","0"
"4577","0","0"
"4578","0","0"
"4579","0","0"
"4580","0","0"
"4581","0","0"
"4582","0","0"
"4583","0","0"
"4584","0","0"
"4585","0","0"
"4586","0","0"
"4587","0","0"
"4588","0","0"
"4589","0","0"
"4590","0","0"
"4591","0","0"
"4592","0","0"
"4593","0","0"
"4594","0","0"
"4595","0","0"
"4596","0","0"
"4597","0","0"
"4598","0","0"
"4599","0","0"
"4600","0","0"
"4601","0","0"
"4602","0","0"
"4603","0","0"
"4604","0","0"
"4605","0","0"
"4606","0","0"
"4607","0","0"
"4608","0","0"
"4609","0","0"
"4610","0","0"
"4611","0","0"
"4612","0","0"
"4613","0","0"
"4614","0","0"
"4615","0","0"
"4616","0","0"
"4617","0","0"
"4618","0","0"
"4619","0","0"
"4620","0","0"
"4621","0","0"
"4622","0","0"
"4623","0","0"
"4624","0","0"
"4625","0","0"
"4626","0","0"
"4627","0","0"
"4628","0","0"
"4629","0","0"
"4630","0","0"
"4631","0","0"
"4632","0","0"
"4633","0","0"
"4634","0","0"
"4635","0","0"
"4636","0","0"
"4637","0","0"
"4638","0","0"
"4639","0","0"
"4640","0","0"
"4641","0","0"
"4642","4","7"
"4643","4","7"
"4644","4","7"
"4645","4","7"
"4646","4","7"
"4647","4","7"
"4648","4","7"
"4649","4","7"
"4650","4","7"
"4651","4","7"
"4652","4","7"
"4653","4","7"
"4654","4","7"
"4655","4","7"
"4656","4","7"
"4657","4","7"
"4658","4","7"
"4659","4","7"
"4660","4","7"
"4661","4","7"
"4662","4","7"
"4663","4","7"
"4664","4","7"
"4665","4","7"
"4666","4","7"
"4667","4","7"
"4668","4","7"
"4669","4","7"
"4670","4","7"
"4671","4","7"
"4672","4","7"
"4673","4","7"
"4674","4","7"
"4675","4","7"
"4676","4","7"
"4677","4","7"
"4678","4","7"
"4679","4","7"
"4680","4","7"
"4681","4","7"
"4682","4","7"
"4683","4","7"
"4684","4","7"
"4685","4","7"
"4686","4","7"
"4687","4","7"
"4688","4","7"
"4689","4","7"
"4690","4","7"
"4691","4","7"
"4692","4","7"
"4693","4","7"
"4694","4","7"
"4695","4","7"
"4696","4","7"
"4697","4","7"
"4698","4","7"
"4699","4","7"
"4700","4","7"
"4701","4","7"
"4702","4","7"
"4703","4","7"
"4704","4","7"
"4705","4","7"
"4706","4","7"
"4707","4","7"
"4708","4","7"
"4709","4","7"
"4710","4","7"
"4711","4","7"
"4712","4","7"
"4713","4","7"
"4714","4","7"
"4715","4","7"
"4716","4","7"
"4717","4","7"
"4718","4","7"
"4719","4","7"
"4720","4","7"
"4721","4","7"
"4722","4","7"
"4723","4","7"
"4724","4","7"
"4725","4","7"
"4726","4","7"
"4727","4","7"
"4728","4","7"
"4729","4","7"
"4730","4","7"
"4731","4","7"
"4732","4","7"
"4733","4","7"
"4734","4","7"
"4735","4","7"
"4736","4","7"
"4737","4","7"
"4738","4","7"
"4739","4","7"
"4740","4","7"
"4741","4","7"
"4742","4","7"
"4743","4","7"
"4744","4","7"
"4745","4","7"
"4746","4","7"
"4747","4","7"
"4748","4","7"
"4749","4","7"
"4750","4","7"
"4751","4","7"
"4752","4","7"
"4753","4","7"
"4754","4","7"
"4755","4","7"
"4756","4","7"
"4757","4","7"
"4758","4","7"
"4759","4","7"
"4760","4","7"
"4761","4","7"
"4762","4","7"
"4763","4","7"
"4764","4","7"
"4765","4","7"
